timeStamp,paleo_users,dtmonth,healthy_index,snack_food_index,paleo,gluten,donut,aquafina,soda,atkins_diet,pepsi,aspartame,lays,izze,sobe,cheetos,pretzel,quinoa,kale,dairy,vegetables,gatorade,doritos,lipton
8/7/13 0:00,,8/1/13,26371,31001,3276,8834,11767,857,,62,,216,,136,402,7999,4492,1852,4863,11893,7546,8362,6743,626
8/8/13 0:00,,8/1/13,23996,31550,3152,7736,12013,777,,71,,214,,93,922,7761,4775,1801,4570,14133,6737,8345,7001,475
8/9/13 0:00,,8/1/13,21209,30323,2814,6271,11439,840,,55,,246,,94,471,7435,4534,1430,3760,10420,6934,8125,6915,571
8/10/13 0:00,,8/1/13,17518,30148,2310,5079,12153,803,,46,,197,,65,423,8075,4074,1065,3437,6927,5627,8457,5846,367
8/11/13 0:00,,8/1/13,18526,29807,2316,5546,12242,841,,47,,218,,90,335,6458,5163,1067,3872,7454,5725,8088,5944,486
8/12/13 0:00,,8/1/13,24032,35751,2812,7931,16853,1454,,42,,303,,114,578,8275,4099,1707,4185,8523,7397,7873,6524,560
8/13/13 0:00,,8/1/13,23386,40833,3311,6496,11428,748,,46,,869,,55,334,10386,4540,1788,4032,8665,7759,8194,14479,608
8/14/13 0:00,,8/1/13,24350,40903,3112,6619,12114,789,,69,,1770,,87,281,8481,4508,1832,3990,9132,8797,7475,15800,576
8/15/13 0:00,,8/1/13,22792,42588,2960,5897,11708,792,,84,,1355,,101,385,9072,4709,1941,4719,9644,7275,7899,17099,520
8/16/13 0:00,,8/1/13,21872,38079,2737,6105,13372,769,,30,,644,,68,377,9202,4265,1634,4970,7936,6426,7895,11240,538
8/17/13 0:00,,8/1/13,18432,38179,2651,5333,11286,699,,56,,443,,74,592,8295,3930,1177,3679,7602,5592,9468,14668,403
8/18/13 0:00,,8/1/13,18246,37340,2776,4718,11660,654,,33,,421,,108,379,8118,4132,1527,3623,8454,5602,8018,13430,371
8/19/13 0:00,,8/1/13,22601,35262,3237,6697,11024,649,,60,,333,,180,316,7931,3913,2031,4021,10701,6615,8104,12394,451
8/20/13 0:00,,8/1/13,27625,34071,3389,10736,12200,670,,59,,405,,164,290,8678,3783,2004,4714,8194,6782,8245,9410,472
8/21/13 0:00,,8/1/13,23224,38072,3193,6626,12222,671,,45,,283,,358,321,7392,3948,1763,4058,8415,7584,9000,14510,488
8/22/13 0:00,,8/1/13,21572,34794,2884,6590,14943,597,,62,,367,,224,329,7568,3807,1649,4219,9119,6230,9108,8476,490
8/23/13 0:00,,8/1/13,19540,29092,2832,6244,11518,638,,30,,313,,181,368,7041,3689,1492,3735,8084,5237,9312,6844,592
8/24/13 0:00,,8/1/13,17090,33318,2150,4853,11220,623,,50,,521,,113,460,6081,3101,1039,3485,7008,5563,8114,12916,369
8/25/13 0:00,,8/1/13,21676,30206,2421,4588,10956,688,,34,,788,,71,377,6338,3288,1083,7454,7169,6130,8131,9624,322
8/26/13 0:00,,8/1/13,22076,28691,2790,5583,9273,607,,39,,871,,103,418,6105,2722,2370,5315,7499,6018,7889,10591,437
8/27/13 0:00,,8/1/13,23174,29144,2891,6364,10601,581,,53,,629,,104,407,6180,3300,1754,5314,8450,6851,10277,9063,458
8/28/13 0:00,,8/1/13,22237,29579,2989,6375,10665,573,,93,,1016,,118,360,5786,5305,1873,4924,7754,6076,8528,7823,462
8/29/13 0:00,,8/1/13,22721,29574,2772,5670,11939,551,,65,,663,,199,429,5678,3536,1642,4355,7390,8282,7529,8421,439
8/30/13 0:00,,8/1/13,20541,26408,2543,6214,10259,547,,39,,457,,95,390,5306,3456,1547,4285,7430,5952,8841,7387,538
8/31/13 0:00,,8/1/13,17096,25334,2326,4765,10442,442,,39,,496,,127,366,4689,3078,1127,3397,7367,5481,10053,7125,438
9/1/13 0:00,,9/1/13,16958,28403,2212,4562,10408,541,,46,,255,,96,387,5381,3385,1210,3149,6982,5825,7388,9229,400
9/2/13 0:00,,9/1/13,18079,42582,2857,5055,11118,585,,70,,294,,115,375,19577,3571,1407,3250,7918,5510,6884,8316,952
9/3/13 0:00,,9/1/13,21769,34393,3067,6294,10871,549,,49,,340,,104,329,12193,3017,1612,4592,7480,6204,15178,8312,461
9/4/13 0:00,,9/1/13,21266,29438,2813,6448,13159,388,,69,,275,,128,262,6564,3168,1640,4276,8155,6089,10783,6547,486
9/5/13 0:00,,9/1/13,21477,28332,2789,6540,12077,493,,47,,309,,115,325,6372,3174,1718,4326,7885,6104,8567,6709,517
9/6/13 0:00,,9/1/13,20749,26765,2668,5938,10617,413,,67,,414,,111,325,5669,2876,2367,4228,7132,5548,7977,7603,492
9/7/13 0:00,,9/1/13,17995,25871,2286,5520,10386,380,,33,,359,,147,342,5182,4173,1078,3071,6796,6040,7536,6130,430
9/8/13 0:00,,9/1/13,18953,29362,2271,4979,11982,451,,67,,499,,148,400,5704,3872,1822,3690,8230,6191,11433,7804,445
9/9/13 0:00,,9/1/13,21574,24732,3142,5778,10433,447,,50,,310,,188,329,5806,2804,2310,4425,7693,5919,8027,5689,521
9/10/13 0:00,,9/1/13,22883,27935,3210,6652,10182,306,,55,,362,,146,419,7744,3967,1977,4998,7795,6046,11051,6042,606
9/11/13 0:00,,9/1/13,22869,26743,3049,6367,11829,428,,43,,353,,155,379,6302,3003,1727,4436,8213,7290,8235,5609,469
9/12/13 0:00,,9/1/13,21768,25537,2867,6745,10521,582,,71,,279,,151,337,6140,2922,1622,4426,8276,6108,7916,5954,467
9/13/13 0:00,,9/1/13,22298,31871,3109,8400,10430,501,,53,,257,,80,611,5192,2721,1709,3689,7093,5391,6874,13528,433
9/14/13 0:00,,9/1/13,19115,28401,2663,5434,14376,359,,48,,330,,98,402,4583,2842,1760,3885,6624,5373,9899,6600,407
9/15/13 0:00,,9/1/13,18840,27104,2727,5294,12132,333,,63,,304,,138,386,5337,2898,2002,3321,7097,5496,7899,6737,428
9/16/13 0:00,,9/1/13,23536,25679,3394,6584,11034,473,,62,,216,,158,353,5852,2856,2091,4058,10375,7409,6796,5937,496
9/17/13 0:00,,9/1/13,23782,26507,3326,7258,10836,465,,73,,234,,217,375,6658,3006,1949,4326,11058,6923,6436,6007,778
9/18/13 0:00,,9/1/13,22938,25472,3286,6854,11118,337,,96,,355,,131,352,6048,2831,2364,4811,8088,5623,6542,5475,921
9/19/13 0:00,,9/1/13,21534,27213,2953,6311,12911,391,,48,,370,,91,342,6092,2730,1700,3703,10969,6867,5927,5480,975
9/20/13 0:00,,9/1/13,22046,28900,2953,6466,11365,499,,54,,378,,120,480,6171,2974,1547,4461,11101,6619,9351,8390,531
9/21/13 0:00,,9/1/13,16922,27674,2429,5137,10383,303,,91,,212,,116,315,6930,2642,1235,3544,7833,4577,6170,7719,436
9/22/13 0:00,,9/1/13,18861,27350,2515,4799,11227,375,,47,,257,,125,465,5976,3096,1816,4464,8242,5267,9232,7051,489
9/23/13 0:00,,9/1/13,22617,27889,2976,7202,10765,399,,79,,344,,94,787,8021,3111,1916,5014,8150,5509,6553,5992,575
9/24/13 0:00,,9/1/13,23528,26856,3053,7903,11328,607,,60,,332,,107,350,7232,2910,1793,4746,8375,6033,6431,5386,497
9/25/13 0:00,,9/1/13,22518,26575,3129,7005,11276,461,,62,,229,,145,331,6765,2886,1706,4383,7822,6295,7534,5648,467
9/26/13 0:00,,9/1/13,21324,28635,3042,6439,10939,527,,44,,350,,81,349,9487,2726,1595,4482,7426,5766,8106,5483,420
9/27/13 0:00,,9/1/13,20600,27125,2728,6196,12500,494,,50,,303,,116,380,6299,2704,1281,4354,6824,6041,7654,5622,448
9/28/13 0:00,,9/1/13,16175,23270,2531,5086,10697,509,,32,,187,,68,357,5288,2622,912,3393,6084,4253,5980,4663,411
9/29/13 0:00,,9/1/13,17688,25148,2475,5232,10918,389,,39,,189,,70,328,6147,2603,1516,3330,6375,5135,7127,5480,403
9/30/13 0:00,,9/1/13,20356,24429,2934,5542,9692,727,,81,,289,,77,341,6413,3013,1754,3847,7587,6279,6880,5311,407
10/1/13 0:00,,10/1/13,24019,24703,3716,6054,10563,566,,75,,252,,95,330,6676,2704,1776,5553,7891,6920,5424,4760,441
10/2/13 0:00,,10/1/13,30339,25407,3186,6637,10660,397,,54,,226,,132,335,6206,2515,2251,10430,8060,7835,6143,6026,442
10/3/13 0:00,,10/1/13,25438,25320,3292,6102,10435,350,,58,,193,,83,389,6195,2515,1698,7459,7587,6887,5855,6175,397
10/4/13 0:00,,10/1/13,22389,24571,3001,8009,11169,504,,42,,174,,103,342,5660,2704,1350,4092,7370,5937,5393,5038,494
10/5/13 0:00,,10/1/13,18482,23270,2743,6928,10110,325,,69,,353,,128,314,5330,2377,1135,3321,6151,4355,5891,5453,389
10/6/13 0:00,,10/1/13,17392,28598,2606,5371,11938,283,,52,,300,,105,319,8212,2507,1272,3717,6308,4426,6755,5941,356
10/7/13 0:00,,10/1/13,22610,28980,3238,6883,10467,331,,61,,241,,80,369,9272,4367,1950,4715,8139,5824,5799,4874,576
10/8/13 0:00,,10/1/13,24875,31650,3399,7587,11414,333,,80,,278,,148,302,7067,5085,1907,4543,8505,7439,7213,8084,566
10/9/13 0:00,,10/1/13,23708,29447,3121,7127,11276,361,,61,,273,,116,382,9325,3431,1843,4320,7501,7297,5373,5415,672
10/10/13 0:00,,10/1/13,21590,27692,2939,6894,11859,357,,42,,409,,83,512,7075,3021,1576,3888,7171,6293,5318,5737,6470
10/11/13 0:00,,10/1/13,19358,26548,2919,6084,11514,482,,38,,324,,102,510,5881,2793,1408,3597,7604,5350,5924,6360,519
10/12/13 0:00,,10/1/13,17483,26813,2555,5292,10724,349,,58,,248,,78,353,7832,2823,964,3215,5933,5457,5295,5434,376
10/13/13 0:00,,10/1/13,17838,26791,2606,5185,10868,248,,238,,259,,88,405,6883,3197,1401,3143,6309,5503,5710,5843,348
10/14/13 0:00,,10/1/13,22218,28292,3193,6136,11337,454,,656,,185,,479,407,7817,3427,2047,3913,7759,6929,8964,5711,362
10/15/13 0:00,,10/1/13,22692,25721,3084,6905,10248,407,,923,,222,,275,464,6986,3073,1945,4555,7948,6203,5693,5414,411
10/16/13 0:00,,10/1/13,24603,27923,2771,9956,11066,8157,,294,,377,,102,659,7273,3153,1688,3840,9067,6348,6636,6431,921
10/17/13 0:00,,10/1/13,23135,26809,3003,8065,11229,1063,,296,,402,,126,479,7219,3041,1493,4025,9112,6549,5084,5320,480
10/18/13 0:00,,10/1/13,20641,23818,2997,6604,10095,1932,,137,,3566,,107,493,5920,3049,1428,3965,8451,5647,5273,4754,385
10/19/13 0:00,,10/1/13,16798,21328,2503,4962,9488,1407,,83,,286,,63,432,4561,3109,1026,3659,6661,4648,5353,4170,347
10/20/13 0:00,,10/1/13,17368,25501,2346,5151,11074,711,,65,,202,,89,320,5998,3241,1283,3307,6565,5281,9498,5188,359
10/21/13 0:00,,10/1/13,22280,25457,2818,6517,10352,558,,297,,255,,70,481,6939,3026,1916,5431,7234,5598,5856,5140,673
10/22/13 0:00,,10/1/13,21679,41339,2752,6420,24680,485,,172,,386,,102,404,6981,4860,1666,4564,6755,6277,6787,4818,537
10/23/13 0:00,,10/1/13,21906,50563,2768,6677,34685,513,,124,,500,,138,377,7710,3335,1806,4602,8379,6053,5490,4833,484
10/24/13 0:00,,10/1/13,22700,39222,2741,8534,25116,477,,76,,322,,110,407,6589,2971,1710,3800,7089,5915,5524,4546,992
10/25/13 0:00,,10/1/13,18725,26047,2418,6152,13470,321,,179,,248,,129,482,5289,3306,1452,3827,6922,4876,5470,3982,664
10/26/13 0:00,,10/1/13,15895,29224,2139,4710,18236,280,,111,,225,,83,445,4384,2677,983,2751,5669,5312,5385,3927,392
10/27/13 0:00,,10/1/13,17725,25511,2302,5162,12689,295,,221,,161,,111,316,5565,2708,2252,2888,5741,5121,7318,4549,352
10/28/13 0:00,,10/1/13,21240,25389,2764,6256,11759,366,,266,,218,,99,353,6506,2634,1728,3727,6476,6765,5509,4490,917
10/29/13 0:00,,10/1/13,21759,27122,2910,6516,11885,400,,62,,329,,89,451,7068,2852,1825,3915,7698,6593,5294,5317,669
10/30/13 0:00,,10/1/13,21516,27400,3106,6704,14261,318,,62,,285,,90,543,6094,2804,1631,4262,7303,5813,4518,4241,697
10/31/13 0:00,,10/1/13,21292,24852,2828,6310,11553,295,,72,,245,,106,392,5027,2562,1245,4890,6624,6019,4286,5710,635
11/1/13 0:00,,11/1/13,17405,19776,2441,5330,8963,894,,49,,280,,87,417,4629,2298,1094,3940,5646,4600,4722,3886,559
11/2/13 0:00,,11/1/13,17097,21289,2051,5102,9827,405,,41,,179,,60,467,4647,2702,942,3957,6031,5045,4889,4113,488
11/3/13 0:00,,11/1/13,17006,24935,2274,4630,12097,577,,43,,323,,63,319,5547,2584,1133,3511,5946,5458,5859,4707,438
11/4/13 0:00,,11/1/13,21511,23827,2835,6155,9799,339,,48,,270,,67,439,6334,2819,1812,4430,6502,6279,4801,4875,1019
11/5/13 0:00,,11/1/13,21493,28770,2811,6983,11655,392,,64,,218,,109,390,8179,2936,1780,4429,6624,5490,5135,6000,529
11/6/13 0:00,,11/1/13,23900,34913,2793,6997,10624,353,,41,,187,,86,434,6600,2745,2018,5494,6448,6598,4307,14944,755
11/7/13 0:00,,11/1/13,25431,27551,2697,7763,10736,502,,55,,222,,96,343,6169,3132,1864,6996,7275,6111,5521,7514,777
11/8/13 0:00,,11/1/13,21155,29607,2661,6859,15793,295,,46,,205,,148,399,5068,2747,1605,5034,6628,4996,5479,5999,650
11/9/13 0:00,,11/1/13,20983,29175,2302,5289,14199,237,,46,,172,,94,319,4553,3359,1022,3519,5824,8851,4447,7064,1125
11/10/13 0:00,,11/1/13,24340,32707,2031,6081,13954,382,,34,,225,,131,579,5586,4527,1145,3367,5666,11716,10344,8640,547
11/11/13 0:00,,11/1/13,24925,26656,2638,6388,10870,311,,34,,156,,120,366,6294,2741,1560,8457,6909,5882,10736,6751,642
11/12/13 0:00,,11/1/13,25592,30193,2919,7656,12559,896,,74,,329,,82,431,7635,2951,1675,5946,7244,7396,5978,7048,571
11/13/13 0:00,,11/1/13,23430,36037,2953,7378,12767,659,,67,,416,,104,397,13752,3618,1686,4718,57257,6695,5478,5900,588
11/14/13 0:00,,11/1/13,22722,44060,2790,7475,12624,446,,103,,436,,104,398,21089,5172,2135,4638,11864,5684,5409,5175,559
11/15/13 0:00,,11/1/13,21430,30166,2568,6857,11242,325,,95,,464,,100,402,10154,3143,1708,4239,8253,6058,4744,5627,536
11/16/13 0:00,,11/1/13,17172,26936,2303,5558,11365,382,,29,,256,,126,425,6779,3280,1049,3373,7144,4889,5535,5512,456
11/17/13 0:00,,11/1/13,16943,30186,2404,5444,11530,329,,35,,249,,121,336,9795,2841,1066,3472,7305,4557,5156,6020,499
11/18/13 0:00,,11/1/13,23266,28613,2713,6760,10374,372,,70,,669,,86,411,9818,2815,1427,5055,7608,7311,5226,5606,606
11/19/13 0:00,,11/1/13,22654,33115,2895,7307,11153,407,,53,,455,,98,396,13239,2864,1493,4748,7050,6211,5466,5859,778
11/20/13 0:00,,11/1/13,21866,30860,3030,7280,13730,353,,454,,377,,175,304,8202,2803,1629,4366,8609,5561,4712,6125,676
11/21/13 0:00,,11/1/13,22333,30999,2918,7610,12164,339,,81,,365,,80,389,8312,2650,1628,4142,6534,6035,7181,7873,696
11/22/13 0:00,,11/1/13,21420,33486,3063,7368,10684,293,,75,,264,,86,363,8801,2656,1433,4252,6529,5304,4916,11345,558
11/23/13 0:00,,11/1/13,18245,28340,2476,5389,11940,282,,52,,345,,79,332,6596,2592,1090,4032,5208,5258,4620,7212,548
11/24/13 0:00,,11/1/13,20596,28392,2603,5467,12459,329,,47,,275,,119,387,6547,2717,1086,3828,5275,7612,6202,6669,532
11/25/13 0:00,,11/1/13,21285,30077,3009,6475,12244,421,,52,,289,,113,348,7036,2626,1408,4195,6618,6198,5658,8171,587
11/26/13 0:00,,11/1/13,23196,30178,3175,7973,11618,372,,87,,306,,98,392,7294,2794,1537,4068,7148,6443,5896,8472,481
11/27/13 0:00,,11/1/13,22198,31158,3052,8204,11909,429,,72,,401,,218,360,7660,3198,1262,3848,6841,5832,5438,8391,448
11/28/13 0:00,,11/1/13,22593,26989,2610,8131,9455,344,,66,,197,,368,365,9062,2946,1009,3712,6763,7131,4848,5526,420
11/29/13 0:00,,11/1/13,15855,23374,2504,5676,9333,374,,58,,176,,139,321,6448,3017,942,2680,5959,4053,3913,4576,360
11/30/13 0:00,,11/1/13,16022,26787,2067,4720,10482,432,,54,,205,,95,299,8384,2844,816,3078,5573,5341,4451,5077,352
12/1/13 0:00,,12/1/13,15964,26394,2242,4837,10277,320,,70,,241,,117,334,8223,3178,840,3205,5588,4840,8111,4716,369
12/2/13 0:00,,12/1/13,19204,29013,2704,5750,10045,272,,56,,284,,106,337,10358,2844,1247,3446,6146,6057,4965,5766,333
12/3/13 0:00,,12/1/13,21660,30157,2971,6373,11418,375,,47,,304,,99,338,9709,2498,1669,4221,6508,6426,5485,6532,406
12/4/13 0:00,,12/1/13,21123,33122,3075,6688,12555,2578,,98,,385,,122,451,7415,4444,1486,4693,6335,5181,6195,8708,1199
12/5/13 0:00,,12/1/13,21036,30623,3182,6616,13099,1555,,131,,398,,78,456,7338,3250,1355,4145,6826,5738,12004,6936,671
12/6/13 0:00,,12/1/13,17629,28476,2626,5747,13827,374,,103,,335,,429,476,6365,2905,1200,3739,6012,4317,7396,5379,510
12/7/13 0:00,,12/1/13,15647,26354,2223,4906,12104,382,,117,,235,,98,413,6510,2579,871,3433,5243,4214,5323,5161,453
12/8/13 0:00,,12/1/13,17311,28231,2430,5353,13314,388,,97,,182,,71,484,6112,2682,879,3446,4864,5203,6337,6123,375
12/9/13 0:00,,12/1/13,28059,27546,2965,14384,11571,317,,153,,252,,77,439,7428,2555,1384,3834,5936,5492,4511,5992,431
12/10/13 0:00,,12/1/13,27618,29167,2881,13760,14060,1477,,123,,2143,,82,376,6711,2885,1494,3708,8207,5775,5312,5511,711
12/11/13 0:00,,12/1/13,27892,26905,3152,8228,12068,920,,215,,1230,,95,400,6196,2622,5358,3703,8448,7451,7061,6019,578
12/12/13 0:00,,12/1/13,24422,29241,3301,7302,11834,715,,258,,552,,68,400,6402,3017,2364,3999,6547,7456,6961,7988,661
12/13/13 0:00,,12/1/13,19809,26416,3166,6426,12268,879,,160,,396,,54,464,5894,2734,1526,3216,5619,5475,4330,5520,723
12/14/13 0:00,,12/1/13,19445,23952,2725,6539,12294,408,,63,,317,,95,296,4755,2832,1077,2801,4656,6303,4267,4071,614
12/15/13 0:00,,12/1/13,16723,34981,2609,5535,10982,397,,50,,216,,92,353,8385,3037,994,2621,4792,4964,5185,12577,526
12/16/13 0:00,,12/1/13,19995,31736,3039,7197,14538,394,,61,,267,,81,350,7687,2807,1297,3726,6174,4736,4553,6704,541
12/17/13 0:00,,12/1/13,21012,27693,3379,7190,12333,426,,56,,470,,93,526,6413,3826,1260,3365,6032,5818,4837,5121,579
12/18/13 0:00,,12/1/13,21898,26131,4081,7109,11091,439,,55,,247,,104,418,6810,3291,1516,3839,6305,5353,4646,4939,755
12/19/13 0:00,,12/1/13,18484,26310,3005,6190,11627,967,,81,,246,,98,382,6650,3330,1208,3523,5535,4558,4956,4703,580
12/20/13 0:00,,12/1/13,20823,26619,3092,6870,11900,567,,58,,210,,59,336,6647,3023,980,3092,5313,6789,4757,5049,461
12/21/13 0:00,,12/1/13,17697,22605,2439,5642,10130,500,,45,,152,,146,322,4949,2783,810,2684,4760,6122,5048,4743,389
12/22/13 0:00,,12/1/13,19089,24211,2418,5326,9967,456,,96,,474,,54,330,5410,3246,863,2881,4666,7601,5476,5588,371
12/23/13 0:00,,12/1/13,18616,25951,2465,5855,10714,395,,80,,442,,115,403,5919,3629,895,3185,5584,6216,5602,5689,429
12/24/13 0:00,,12/1/13,17489,24581,2370,6067,9561,405,,110,,367,,129,314,6987,3029,701,2656,4949,5695,3935,5004,301
12/25/13 0:00,,12/1/13,14178,15642,1934,4678,6213,299,,79,,160,,120,271,4109,2092,595,2121,3394,4850,2607,3228,258
12/26/13 0:00,,12/1/13,13064,18930,2141,3736,7970,331,,75,,465,,142,1081,4885,2039,679,2541,3932,3967,3270,4036,350
12/27/13 0:00,,12/1/13,18596,24808,2634,4708,8804,349,,73,,256,,89,964,6909,2885,857,3418,5441,6979,5695,6210,363
12/28/13 0:00,,12/1/13,17228,23944,2506,4939,10002,275,,70,,140,,85,594,5927,2548,845,3335,4997,5603,5371,5467,390
12/29/13 0:00,,12/1/13,18710,25293,2856,4626,10678,351,,75,,351,,96,441,6949,2739,1270,4596,4781,5362,8236,4927,436
12/30/13 0:00,,12/1/13,23746,31405,3508,6032,15404,497,,105,,327,,72,633,7713,3086,2817,4750,5784,6639,7250,5202,356
12/31/13 0:00,,12/1/13,19313,52544,3461,5661,37246,309,,90,,367,,128,481,6820,2578,1193,3857,5841,5141,9277,5900,292
1/1/14 0:00,2179,1/1/14,16833,39221,3424,3987,25150,317,,479,,239,,98,506,4967,2614,988,3652,5397,4782,12478,6490,324
1/2/14 0:00,2635,1/1/14,24273,33495,3782,7527,16330,449,,738,,309,,84,395,7424,2551,1467,5069,6858,6428,10263,7190,387
1/3/14 0:00,3326,1/1/14,29264,34458,4023,8571,14487,485,,231,,319,,109,452,7566,3016,1989,5312,7779,9369,10390,9389,546
1/4/14 0:00,2637,1/1/14,22383,34230,3773,6495,17205,397,,116,,281,,66,362,7181,3824,1568,4201,5652,6346,9194,6020,500
1/5/14 0:00,2765,1/1/14,27593,33369,3839,5908,17550,324,,92,,370,,86,408,6859,2903,6423,4809,5605,6614,8226,6057,506
1/6/14 0:00,3951,1/1/14,27688,38305,4839,6555,21070,607,,108,,316,,90,439,7521,2548,2209,5980,7873,8105,5741,7166,458
1/7/14 0:00,5302,1/1/14,30786,44058,5929,7379,16698,443,,102,,395,,149,351,8800,2632,2465,6329,7631,8684,10831,15928,392
1/8/14 0:00,4451,1/1/14,29114,37940,5740,7348,14176,288,,138,,412,,159,378,8255,2442,2319,5548,7142,8159,6597,13067,807
1/9/14 0:00,3228,1/1/14,26114,28115,4280,6559,11921,283,,102,,476,,136,424,6809,2367,2366,6578,7486,6331,6533,7018,552
1/10/14 0:00,3329,1/1/14,24641,31175,4841,6271,17016,273,,87,,293,,94,441,6079,2412,1893,5690,6715,5946,6457,5668,502
1/11/14 0:00,2754,1/1/14,24095,29571,4044,5837,12670,334,,78,,213,,114,396,7766,2728,1777,5384,5505,7053,5772,6407,350
1/12/14 0:00,2883,1/1/14,22644,34227,3979,5250,17540,502,,63,,273,,91,340,8466,2422,1733,5716,6079,5966,8275,5799,393
1/13/14 0:00,3300,1/1/14,26818,31719,4581,6064,16988,322,,197,,293,,94,516,7121,2318,2379,6306,7196,7488,6445,5292,442
1/14/14 0:00,3449,1/1/14,28717,29000,4843,6933,12994,4217,,74,,362,,56,372,7771,2193,2554,6242,7316,8145,5608,6042,574
1/15/14 0:00,2794,1/1/14,26093,28245,3954,6767,12898,395,,94,,453,,94,371,7099,2276,2081,6076,7363,7215,5502,5972,322
1/16/14 0:00,3037,1/1/14,29929,29214,4701,6975,14536,287,,68,,340,,129,402,6924,2369,2185,7789,7398,8279,8587,5385,399
1/17/14 0:00,3106,1/1/14,24960,26910,4251,6538,12303,372,,69,,535,,105,397,6038,2393,1994,5659,6572,6518,7774,6176,384
1/18/14 0:00,2633,1/1/14,22108,28481,3774,5420,14584,434,,81,,359,,91,449,5681,2514,1492,4841,5556,6581,6520,5702,349
1/19/14 0:00,2777,1/1/14,25092,33315,3976,5571,13645,285,,46,,281,,68,494,8029,2471,1648,4463,5701,9434,9258,9170,407
1/20/14 0:00,3218,1/1/14,27521,33599,4949,6434,13135,354,,90,,327,,111,447,9863,3052,2509,5994,6735,7635,6810,7549,402
1/21/14 0:00,3445,1/1/14,35856,35572,5068,7734,12950,430,,83,,271,,175,424,8034,2771,2726,6019,7371,14309,5507,11817,401
1/22/14 0:00,3247,1/1/14,33544,36017,4490,7874,15237,1104,,95,,256,,109,366,10366,2793,2749,6250,8275,12181,6622,7621,415
1/23/14 0:00,3093,1/1/14,33677,38297,4527,7939,12258,518,,89,,397,,67,623,12602,3446,4245,5368,7451,11598,5445,9991,445
1/24/14 0:00,2683,1/1/14,35297,32441,3876,8188,13413,848,,60,,305,,263,596,7731,2824,2133,5957,7039,15143,4799,8473,552
1/25/14 0:00,2469,1/1/14,36541,29530,3753,7068,13157,1228,,77,,288,,105,410,5718,2922,1503,4334,6784,19883,5170,7733,397
1/26/14 0:00,2469,1/1/14,27681,35220,3753,6378,14538,5098,,88,,206,,83,411,7513,3513,1942,4836,6759,10772,5491,9656,603
1/27/14 0:00,2800,1/1/14,29125,33100,4586,6520,13864,3062,,78,,269,,122,472,8466,2641,2476,6156,9096,9387,5276,8129,617
1/28/14 0:00,4690,1/1/14,38083,36140,6650,7980,14651,609,,89,,387,,98,401,7850,2997,2474,6029,12020,14950,6435,10642,585
1/29/14 0:00,3446,1/1/14,36520,44030,4976,9186,14451,540,,74,,300,,82,401,8291,2978,2578,5438,8375,14342,5950,18310,551
1/30/14 0:00,2935,1/1/14,33523,36946,5084,8570,14217,687,,79,,278,,164,421,9103,2682,4332,5498,7249,10039,5722,10944,420
1/31/14 0:00,2975,1/1/14,28899,38721,4580,7880,19785,520,,100,,244,,103,941,6682,2913,2294,4789,7160,9356,6014,9341,374
2/1/14 0:00,2829,2/1/14,22155,31040,3971,6304,15463,400,,130,,192,,129,592,6082,2865,1767,4250,7408,5863,10894,6630,393
2/2/14 0:00,2505,2/1/14,23141,78818,3927,6067,14363,256,,96,,201,,92,495,8733,2913,1867,4529,7080,6751,8573,52809,708
2/3/14 0:00,3498,2/1/14,31538,97348,5081,6989,13655,266,,81,,210,,153,386,8339,2413,2147,5001,7356,12320,35878,72941,833
2/4/14 0:00,2943,2/1/14,30061,33103,4391,9176,14232,286,,70,,363,,83,370,8458,2593,2591,5486,6937,8417,7140,7820,453
2/5/14 0:00,3136,2/1/14,28489,35967,4474,7999,15384,320,,80,,734,,141,316,8324,2609,2214,5452,7866,8350,8197,9650,621
2/6/14 0:00,3304,2/1/14,28458,33130,4644,8226,15719,319,,87,,312,,119,368,7871,3016,2279,5491,7712,7818,7184,6524,494
2/7/14 0:00,2996,2/1/14,24681,31782,4306,7111,16739,411,,48,,307,,184,435,6310,3089,2584,4312,7294,6368,6519,5644,422
2/8/14 0:00,2473,2/1/14,111761,29651,3584,6073,15917,222,,57,,317,,114,364,5482,2854,2016,4034,6412,96054,5595,5398,578
2/9/14 0:00,2524,2/1/14,62337,36709,3678,6039,20405,239,,68,,249,,177,709,6914,3445,1931,4292,6959,46397,6097,5945,465
2/10/14 0:00,2837,2/1/14,40416,32856,4098,6641,16656,338,,72,,232,,116,553,7445,2911,2222,5340,7051,22115,5037,5844,564
2/11/14 0:00,2986,2/1/14,34848,35759,4298,7457,14787,382,,76,,212,,177,326,6964,3258,3128,5338,7170,14627,7223,10750,413
2/12/14 0:00,2834,2/1/14,30764,35067,4015,8488,14958,309,,92,,290,,98,387,6852,3101,2248,5765,7344,10248,5442,10156,511
2/13/14 0:00,2692,2/1/14,27123,31387,3826,7971,13126,275,,61,,261,,246,459,6679,2801,2208,4824,7705,8294,5571,8781,634
2/14/14 0:00,2490,2/1/14,23473,31570,3660,6500,16939,273,,65,,194,,190,432,5858,2908,1516,3829,6912,7968,5040,5865,356
2/15/14 0:00,2280,2/1/14,19871,22690,3604,5493,11482,203,,49,,277,,389,397,4624,2400,1382,3370,6171,6022,4546,4184,348
2/16/14 0:00,2110,2/1/14,22315,27952,3242,5693,14295,273,,60,,155,,318,381,5162,3377,1368,3694,6302,8318,5212,5118,354
